artists,name,id,popularity
KAYTRANADA,Hot Jazzybelle,3cwOPJzYmfA2tKX43rGxrj,40
"Monarchy, The Pledge Choir",Sweet Harmony,07swY43vduK22t0GN05aK2,0
MOVEMENT,Like Lust,6M5hvy4gXgBsBwHRImZ8xb,45
"Jamie xx, Romy",Loud Places,0Sl8C9oeS3b5Kv9bSvTPDr,1
Kele,First Impressions,7dxMgPgXF0CVCswasSdQ0M,0
"BenoÓt Pioulard, Zachary Gray",Margin - Zachary Gray Remix,54KPTl41PC7e2yf0oDjtC9,39
Little Dragon,Cat Rider,7m9yPkhvTfTlYEf0whUrNb,38
BANKS,Warm Water,0lcxaYYEK5UnJMbaFgevtQ,41
Little Dragon,Underbart,57RLLzHppOQaqOE5y24ZDH,0
Little Dragon,Feather,7m6akFeCaTvE8MAtInyrl0,20
Little Dragon,Nightlight,6rpG68J1BEeTKXY1P2McMS,19
Little Dragon,Runabout,535b37AZvcJdtNB8j6j8cJ,15
Sylvan Esso,Die Young,65EnTMRuoFsoKfLyADf7Xo,0
"NTEIBINT, £tella",The Owner,18MiFGI5knNI9PDNNVoO44,34
Mount Kimbie,Before I Move Off,6rcBB3zLdFn6RjEzienOdm,45
Mansionair,Hold Me Down,0IRdGYwoPAnu2VAAXxu1o4,0
Benoit & Sergio,What I've Lost,6XRSupGUrYu7Qcvez2J9Jf,0
Visuals,Slowed Down,5nvtlIeu1lA9e3QGeOWMw7,0
Howl Baby Howl,That Good Night (Trentem√∏ller Remix),0eluGo3d9L2AqqRXZV8f8K,17
WILLOW,IDK,18hhT0y7TdUQHuiB1lISiJ,50
¡sgeir,Stardust,6FpbnQ9Xz8COj18yqPtunL,0
Colin Stetson,In the clinches,49QoerOg4ukIhMz5JrZEp7,0
LÂpsley,Blue Monday,5V3liUqitQhML718bw2QZJ,26
"Tom Misch, Carmody",So Close,00aQGaqM6SFzGfbgKOite0,48
Caribou,Silver,3YHqREFJb0HC8iFybAo64E,0
Fenster,Off The Cahin,73xZt3QuQamiR1NeQWrJNk,19
Nightmares On Wax,Passion,7wCKhwl0LZ1opdKcWrGSI7,45
Tei Shi,Your World,1seQ9dhQ4z3D7Uiu6mnELY,0
JFDR,Journey,7dWnUoxyr4GLPNMoZuCYIn,0
"Gil Scott-Heron, Jamie xx",My Cloud,4tiMh3bIjPllOtHHkjNhzS,0
"Portico, Joe Newman",101,2GkxGTv6AasoJ51AnYhH17,35
Tei Shi,Lift Me,1XuLyvyzqauc7pmw8waJRs,0
Tei Shi,Crawl,0pC95VANQVbc3wD6C4mNeO,0
Deptford Goth,Union,0tT51eMLFaeObuVmvL2lS3,0
Hot Chip,Crap Kraft Dinner,1AWeSJ4XFoTh73zRJWhJpU,0
Felix Laband,Falling Off A Horse,4maA8sf10GMWc5aeqvVFvT,0
Isaac Delusion,Midnight Sun,5SElRh0fRwc8yKr3IlTp5w,0
Portico Quartet,Ruins,4nH47qSb7yKn0htVKlbrcC,0
Panama,Hope for Something,4iKBYZTi1RWXfnyunOFsLD,0
DJ Quads,Soul,6fBKTbg4Zmn6wAYmF8qiKn,0
Sonnymoon,Nothing Thought,691gnHEedZceasRN4dyyTB,0
Buttering Trio,I Cried for You,26Mgw0EUl2AyIYZ1mRmEkG,0
Jamie xx,Obvs,50Dfp4PZQqvXLlniASKpTY,0
Chromatics,Cherry,66A20vw98rh2yQM5P5EoIF,0
Sylvan Esso,Die Young,3cmQqHMPYs1o0DYBXb7be0,0
Sylvan Esso,Radio,3KBqljFtiqQNCfVHTOL1y3,0
Sylvan Esso,Signal,3TUURCwM03UC51eGbXpOYv,0
Sylvan Esso,Slack Jaw,1yiNP5Lh6BOTJct41eVjpo,0
Sylvan Esso,Rewind,2MbE962JcgWNpKrCsvZtpD,0
Groove Armada,At The River,10lFD0kqBuJTa3f0YqXtNH,48
Tirzah,No Romance,3wsEGbO83TUuApZInEL3jk,0
"James Blake, Bon Iver",I Need A Forest Fire,0x4KG7bxABwL5TIhC9k9EN,0
J. Bernardt,On Fire,2XKXgK9NluVZi6VdDxfHea,0
Wye Oak,Before,5uTAh2YAZSBhGlIeauMUD2,0
Babeheaven,Friday Sky,4ywdMlk6RUhE165vXjQjer,0
Bent,K.I.S.S.E.S,2ojgRKZJ1oRREcNQIYVnX4,48
Maribou State,Natural Fools,2h3VovOKaebUKvhhdE0I5U,50
Bonobo,Samurai,3OhwaetItNaTXxn0mr9SkN,43
KAYTRANADA,LITE SPOTS,5NjNYbL0eI1khtqmRRMd5W,0
"KAYTRANADA, Little Dragon",BULLETS,3Il1ess0dinvEagLM3dTzG,0
KAYTRANADA,Hot Jazzybelle,3cwOPJzYmfA2tKX43rGxrj,40
"swim good now, Merival",Since U Asked,0Axtkw6bMF4V4HMoKd5C2g,0
"Mura Masa, Nao",Firefly,1cYx9doW05Lga1jB2gnIUB,0
Unno,Sirens,2F5s6w72wlaF17W2CeBJ0Y,4
Kllo,Make Me Wonder,55d2T1Y0InaLkuhLA3yMzK,27
Romare,Your Love (You Give Me Fever),1uc8bWr04lg3QxCwlAX23V,0
Rest in Beats,Stadigv√¶k,4wc4zvnoM6Eqs5M6Jpl5IM,31
ABRA,Fruit,79kitdFdV9nE4r3GVAYB6Y,0
SOHN,Bloodflows,75mE9LzZzQoDwjS4OuuzmW,0
Andras Fox,Your Life,2IO8CTPvNOr5FwM6j69CrA,0
"De La Soul, Little Dragon",Drawn,6AOiHpFFwVY52p3EaA7eHl,47
Shlohmo,Places,629Cjw0fUyZUMkBjnjttDR,0
Sabrina Claudio,Unravel Me,7FqF7Abk73lQaVUsCwmKJ0,0
Ta-ku,Make You Wanna,3F1cVurf5O2SBcJvSvY4cq,49
alt-J,Deadcrush - Spike Stent Mix,5OKAyF9Zg4w6oYhh5wMExC,0
Blue Hawaii,No One Like You,5GoNm2VjdeOHX4XePzhedZ,0
Jarbird,Such Is The House,2lKSharMIr1IlVfvuD8WR0,13
Oddisee,Skipping Rocks,5kIwa0zEHZS4MEP7wvOgSV,39
iamamiwhoami,Play,3aFuryB6aHpEtMztJzIyA9,0
"Debruit, Alsarah",Jibal alnuba ÿ¨ÿ®ÿßŸÑ ÿßŸÑŸÜŸàÿ®ÿ©,4HpdcCm7stwrCMd1mQMmET,34
Buscabulla,Temporal,2t8uCM7NHJnoA7dJ1p2UGG,0
TOKiMONSTA,Bibimbap,2ho5pm9qbo0QL70J0AVpsM,0
"SBTRKT, Sampha",Temporary View,3l3EVW9PjLI4Mt8WLfeJwC,0
"Slime, Selah Sue",At Sea Again,2iQrO375Rb4SSVmtqd8yTW,29
"Drew Howard, Birthday Boy",Benny & Lil' Ze,4mfinnQbFNKiREfNlUgi2Q,35
Die Antwoord,We Have Candy,1RXok2dwrF4nyeAqX3aSft,14
Die Antwoord,Daddy,0zQF85XdGZB9DFugL2XYdj,19
Erlend ÿye,Every Party Has A Winner And A Loser,1vvGAFnDPCIdDlt7uAEtkA,39
Die Antwoord,Fat Faded Fuck Face,2YZmq07tIz6opZ336YIpwO,12
Die Antwoord,Peanutbutter + Jelly,6GSLNEnrsxPlNfjoKG6L9W,4
Die Antwoord,Alien,1WxoAtImycmBWWUtcfi8NL,18
"Marcus Marr, Chet Faker",Killing Jar,5gxxK6VooPiJGhAGNO1pKs,34
"Little Dragon, Faith Evans",Peace of Mind (feat. Faith Evans),0EqsxBUk1Wl4WsPxaiQajN,0
Brian Witzig,Angels,2TlGnMncLSQTIqajn3FYM9,41
Shamir,Vegas,66vHRB1BRlnhJ4v8e6tpaB,0
Sevdaliza,Amandine Insensible,4MciMziCu68o2EBgLZO04n,0
Joe Goddard,Electric Lines,3LOj7oN8LbMIfu7WimRd72,0
Washed Out,Hard to Say Goodbye,0Hl69fq2RETu3x8iCQBfpG,0
Vestron Vulture,New Wave Hookers,2RKsy1MhBTcvAWIFpdUgvj,38
The xx,Swept Away (New Jackson Remix),3KFr0DEIruHnYvl6jVrsy8,0
Jan Hammer Group,Don't You Know,3T37jKtvQzNExmz3DuQNoz,46
"Zero 7, Mozez",Warm Sound,6i0XeW4PstexSITqHfm3FH,51
"Fatboy Slim, The Kite String Tangle",Praise You - The Kite String Tangle Remix,1BaaM49Ux9wPwXXS7bfIuj,14
The Prodigy,Smack My Bitch Up,3tehrxZR8eaANHov4cEctL,1
Flume,Holdin On,4iFbpj8YwYkgJdbI5hFFlt,0
"Flume, Jezzabell Doran",Sleepless,7ImGFwpCuTLxsK9QvfMwcX,0
Sylvan Esso,PARAD(w/m)E,7LCgIpdRcrt9OkRA51KFuz,0
Azealia Banks,Skylar Diggins,03l1Oxum2Hof8RfIeJJJCW,26
Azealia Banks,Along the Coast,0YK3VRoWC8ACeY8TQTkOSR,43
"Yuki Ame, Zoe",Circles,7E0CdkG6eX3WI056LXmFoL,4
Air,The Vagabond,1Mtwi6CmEHxkZvsNWR9qVE,47
Exist Strategy,Closer,3lgTJqbSlFhAVVtG8TwXqM,2
"Unlike Pluto, Joanna Jones",No Scrubs (feat. Joanna Jones),1JFAEZhfUPfQb69Dtjg9Xm,0
"CamelPhat, Elderbrook",Cola,1HrMWH5GUdK6Yi94rbANJA,70
The Drums,Meet Me In Mexico,6zbvdR0rxPENY3l2N3SoYu,48
Jason Nolan,Late Night City Hawks,7dJWa2SkugsqBiZwHVJnds,0
ABRA,Roses,0qeGCfzkQfpt2JlHqxamOG,51
Jason Nolan,Palma Fauna,3aTpWvHYDil67gtuVP4SL2,0
Isaac Delusion,Distance,7BTkvSvhMRr9hpvoPd8Z4N,33
The Whitest Boy Alive,Island,0iDc87vKsagSFo5QULTfix,0
NZCA LINES,Dark Horizon,0k2QaFITohDmWD0MR73gno,34
Yuki Ame,Love Me,5LlVSbtt6qOJpiZVB6ZHtA,6
Kid Francescoli,Blow Up,5Xy5yOIvyC1n70i7N4k86x,0
"MC Fioti, Future, J Balvin, Stefflon Don, Juan Mag·n",Bum Bum Tam Tam,4zWO4gvuFtw6EJZC5FFGlr,0
Brasstronaut,Hawk,47PWj5ObjnAcYi9VMAdrQo,35
Jamie xx,Sleep Sound,6YPQGcqfMXZbQaz6l30uBJ,0
Andrew Ashong,Love the Way,5d9tAMC29atpCh4WhdEry6,24
Sisyphus,Lion's Share,64bVlp2apukWQC1Eqp5bDl,0
"Photay, Madison McFerrin",Outr√© Lux (feat. Madison McFerrin),0WAKFcVVPkZboGEZcT4r73,50
J¸rgen Paape,So Weit Wie Noch Nie,67UOlZLz6tDEDuScefmWDd,48
Porches,Underwater,47RDzk3uT014BXqc4oevq5,43
SUUNS,Mortise and Tenon,2KMaCE1bRchOdTM4HDeGxC,0
"Little Dragon, Christian Rich",Best Friends (Christian Rich Rework),7tHCRZxbSXGZtD4m8DPENt,13
Session Victim,Hyuwee,6nePXvOuHtgruvcXcWfdem,0
Nao,Another Lifetime,36YutBq4lokWfRAFXJ6qrF,46
Her,Blossom Roses,3AQGbRgy3Z0Q4Wz00sxy3f,0
"Lusine, Vilja Larjosto",Just a Cloud,3geVgfR9vQFIBOg5CwhoVp,4
Rest in Beats,Din Stemme,0O3wXrAurLqIjgJLJRLNpD,0
Michael Blume,Colors,5sNRs0EpyUv6cyF8nfFC8N,31
"Kazy Lambist, LC Elo",Headson,1i8S8b09hPcQEpi3U5cuwy,1
Sofi Tukker,Drinkee,5TBsLU9TSxjDLzMpsEgJsv,62
"This Is The Kit, Drones Club",Moonshine Freeze (Drones Club 1998 Hoedown Live Edit),3vDtXYlmUP9UVATFdLysl9,0
Fenster,HBW,2iMnXK2nV5YSsWlOwGbofh,7
Kerem Akda,Isolated,2KKl8fGegjlFuHq200u84G,0
Coast Modern,Electric Feel,6SSxl29fafHgQWESWdjXQQ,0
A Beacon School,It's Late,68rJ0H3kRU7w6Px2pWsH0M,0
"Flume, kai",Never Be Like You,12REd1n8PeiHHWOh066tpr,0
"Taylor McFerrin, Nai Palm",The Antidote,639vZesIHik8ZxIoq1mHoW,0
