artists,name,id,popularity
Wax Tailor,Que Sera - Phonovisions Symphonic Version,5fHTFglZ8qwLDQ6zSUQGy6,37
Max Jury,Black Metal,3f4V6NPl38AzgXMjImY5H6,1
Jamiroquai,Too Young to Die - Remastered,3toXFhdNpH0Cs5vQkTrHQ3,43
Patrick Watson,Big Bird in a Small Cage,2PNYjVpTk4QHPC0yXONhV6,2
Ben Howard,In Dreams,4cbuJTJ4XP6dkkskYh3Ss1,4
Wilsen,Garden,2YQdxGS9tPTajcvO2yRMuE,36
Odessa,Hummed Low,5ptxcmrUfNuLQezXE1Polu,44
Bryan John Appleby,Costanoan Bones,55tZgFOrGvOE83Jgla0xLp,22
"Iron & Wine, Ben Bridwell",No Way Out Of Here,1XVeSmRTHMth2T6uM5JbS5,0
Ibeyi,River,3VFj5odD26z1u2eV6Vwxa6,49
Lady Wray,Karma,73665dTIHK2wNJiiYYbWKR,30
Alice Russell,Hurry On Now,0bgXOFNn9D71DpdTyjVRyN,0
Gnarls Barkley,Who's Gonna Save My Soul,5QUuPcnKApzahddKVQTcpl,46
Wings,Let 'Em In - Remastered 2014,37RqEET1SYQaAcHDxDQLZY,51
Tok Tok Tok,Walk On The Wild Side,4l9gAalnFcRHzb2QOGkSFb,2
"Tony Allen, Damon Albarn",Go Back,5yvX1qvfhN36ZZDZ3E2z8T,0
Phantogram,When I'm Small,3498wF96LsgVgMkGmJzJOC,7
Amy Winehouse,Help Yourself,5TImISmK9CQtBrt0rLbq0R,48
Elephant,Skyscraper,7fTiKiHENQdDxofTdPHfo8,0
Evenings,Babe,4sbLVYB8UQLeXcS1GQMXYN,1
Monster Rally,Gold,0uiB4K7mqX0prqnogYnXz1,0
Darkstar,Hold Me Down,6O9evoCLltzZdaKM1Xm20U,24
HNNY,Memory Tape One,1rCPZsGQ84HY1XLb6eHxJP,1
A Lily,Leanna Is A Quiet Meow,5U1C1bJPlvWLCYG2JfYRF7,0
Cass,Rustling and Pure,6S98ioJHd7qyQwFLYoNmbn,0
Penny & The Quarters,You And Me,3ue9zcwNcoYvFqKVjG0C6r,54
Mariee Sioux,Wizard Flurry Home,027b0syqgJeeHVEaZlu9u8,0
Aimee Mann,Save Me,0EqtsCvcDjEz6svFsaV5HN,56
Slow Club,Tears Of Joy,6998HctHLAgH1CRtgKWZHW,1
Billie Black,Black & White,1Y9L2m7OlF2Xhvs5jclEXH,23
Moondog,Bird's Lament,3SFZum4wx7RNlaaf2QnOWv,2
Mariee Sioux,Homeopathic,4IeFqq2sK70TBrxWea2w6a,0
"Erik Truffaz, Sophie Hunger",Let Me Go ! (feat. Sophie Hunger),65H7MKt4j2HogbA5KB5h7X,2
Cat Power,The Greatest,6CAG3rBGPTAinoqgVD7fBJ,59
Rhye,Open,4nLaeAathdcgAhhB0h5aWe,9
Mariee Sioux,Flowers and Blood,1sGyryvsA6PO1dlNYOTCUQ,0
Mariee Sioux,Lovesong,4I8wrwEV0Rs11TJoOW0VRF,0
God Is An Astronaut,A Moment of Stillness,2tmyxAOO4fDWz5wzZIqskn,28
Karen O,The Moon Song - Live,4NIvhPupMOjeTl0FPhVl3t,4
KALEO,All The Pretty Girls,2eiY8qXiV6yReXSeuoplns,49
Oh Wonder,Technicolour Beat,5pLpkaIRobcvPnUmclNv6o,62
JosÈ Gonz·lez,This Is How We Walk On The Moon,1knEmRdtWiAwvpCSuPSXzn,7
Devendra Banhart,Won't You Come Home,4IrgGk5Yb5bmdgdaFAcEgg,39
Mazzy Star,In the Kingdom,0hCjDPhl5JbFpYbrlebXvB,49
Andrew Bird,Oh No,7crknXDTktb4Oo6Y6aoWCt,1
"Harvey Brough, Dublin Drag Orchestra","Cold, Cold Heart (arr. H. Brough)",4C7PswPJeAaLvCMRAmCxeg,0
El Perro Del Mar,God Knows (You Gotta Give To Get),7vy7ldeHxQ3W3NOMBKWloI,30
Everything But The Girl,Night and Day,4cbehXRvt6BWzrdjoHuAqZ,46
The Cardigans,Carnival,7lEhZnHUJ7UyS9k4JQEoqw,0
Hiatus,Fortune's Fool,3ePAs7rkZu7TLCuLMbaLol,37
Berlinist,Constellations,2iNARbmJjXt90MC6sx0dBZ,16
Berlinist,Hold Me Tight,3JQ1n3bt7Hl6ilW46i8QOf,41
Kat Edmonson,Summertime,7hPTKT0j7mEn9lBKerFtit,49
Elton John,Your Song,17VegeBoHvMlIByrdu64KR,21
Elton John,Rocket Man (I Think It's Going To Be A Long Long Time),2zvot9pY2FNl1E94kc4K8M,25
SinÈad O'Connor,Gloomy Sunday,0QT4KKZN0Ms0YRUuxsatDx,0
Valerie June,Wanna Be On Your Mind,0sEkBF6SBgYoHTpJ7wfaXs,41
DeVotchKa,I Cried Like a Silly Boy,4Oyuy3cxC7BYJDhwcaAaNt,0
Oh Wonder,Without You,6Nl5jjykRxa7salssZ0aER,4
Jain,Come,1YrC8s6yZWw23QxW6rfM9f,61
The Beauty Room,Holding On,2aJC72MR1YXl0xXB9Kxa42,29
Dusty Springfield,Spooky,3MtP9T0WF4xbIo8vqHYeXM,61
Tiny Ruins,"Me At The Museum, You In The Wintergardens",6CPTW9Cv827CaS25rpRHEE,0
Electrelane,Birds,7CFCZogXrgKpJXFCAJqixh,38
Cerulean Crayons,Compulsive Dreamer,1yqYEOKDj2OakM49MKlqvW,22
The Battle Of Land And Sea,The Beautiful Ones,6cFcXSs5DXfOf1nPsuxM9S,22
amiina,Rugla,1eW160u4hiUeFSbZQJWSOl,0
Donovan,Get Thy Bearings,6poYscuLQG8hvpxNnyeMUV,49
Timber Timbre,Demon Host,3oU0VH9kbBIYnMvYey1KtB,38
Low Roar,Just a Habit,6ZZPjYECelIeOGGf1OGiHs,41
Trevor Green,Naive Melody,0gWjX3jCdkgfd6VW5e0PE1,0
Joan As Police Woman,The Magic,6C94exKB1sKdaxMrv79Agp,26
Karen O And The Kids,Hideaway,5jbIjF2Vgn3iGIfC5BYOJv,0
Gemma Hayes,Palomino,1ODVS1kcbM6NOv2QokOWEW,29
The Smashing Pumpkins,Luna - Remastered,20Y0ZANdyEI52MfQs6DddK,2
Lyla Foy,Impossible,6hWT56Jas2g7B0Fvh8BThh,42
Nina Nastasia,A Dog's Life,4lsTebmwwCIZLGLE2itoss,0
Heartless Bastards,Only For You,17ZnveSDBpG9QtL7zLJNPy,47
Tuck & Patti,Takes My Breath Away,2iSOqv9U1qUDp8YalwNi4B,29
Adam Cohen,What Other Guy,62vDdjTi2SoNsBxYSHAnWC,17
Warpaint,Billie Holiday,6K4zow3vHOX0UFg3KAAgNX,0
Hozier,From Eden,1yi8EOTpKeVK4cj5HS8DRp,51
"Bombay Bicycle Club, Kathryn Williams",You Already Know,0lA7tVMKUhvv2KCeUmpgfC,1
Zero 7,In The Waiting Line,57kozn0j4DL3toKrqKQY0U,9
Shamir,Lived and Died Alone,5iS4SukL6QExvuucNVzozV,0
Iron & Wine,Boy With A Coin (Live),0Z5NNU6eDCij4IDegfkUQn,8
The Clientele,Reflections After Jane,2hhGE4ukKuNUsHAX9uqs0G,40
The Flying Burrito Brothers,Wild Horses,6PSNQyP6qQ2fG18GkYn9u9,0
Fleetwood Mac,Landslide,5ihS6UUlyQAfmp48eSkxuQ,76
All We Are,Feel Safe,2hEtuhdLP2dexneKKCDFou,0
America,A Horse with No Name,54eZmuggBFJbV7k248bTTt,76
The Cardigans,Sabbath Bloody Sabbath,4mNXvagwdT12gCjAIBimwY,0
Mazzy Star,Blue Light,3BdHMOIA9B0bN53jbE5nWe,48
Jana Hunter,"A Goblin, a Goblin",4xe6JjElwqiq9iW9K9FzDG,9
Larkin Grimm,The Butcher,4qUrS87suFjc1hAmKHdz5p,13
Larkin Grimm,The Road Is Paved With Leaves,5pX9EO6jVpu4KDWcNcW20R,4
Larkin Grimm,Pigeon Food,0PC5TE9tX1Itii0NLdoEVo,6
Larkin Grimm,For The Love I'm In,71h6l99DO5Gc2YIOkkpsPq,8
Larkin Grimm,Without a Body Or a Numb and Useless Mind,5Jh1negk2mm9mmuLg1hMP7,4
Papooz,Ann Wants to Dance,5jIwg6dzwp8I6G2x4joQ5R,1
Tobias Jesso Jr.,Without You,3C2Q2WBDY5NFXNOkR2ymds,19
"Clogs, Shara Worden",On the Edge (feat. Shara Worden),7bBZOz9keeEaLUUm7RL5Sq,3
Ruth Moody,Cold Outside,2b9FbhlTz0LE3S4ZZMmL5b,0
Eric Bibb,Booker‚Äôs Guitar,0S9Wu0tjNhGopfi7kQ25kr,6
The Mavericks,Blue Moon,3jhNB3PoXttJLqrAPQPxu6,0
Rebecca Ferguson,Glitter & Gold,045LIcf1iV2XCtJAMJ9ema,47
The Internet,Famous,0QVj6UjhT2QBE7dd3HNrPx,39
Alicia Keys,28 Thousand Days,6LU2eQdoQpkBl1ZnlSFKXp,29
Andy Shauf,You're Out Wasting,3mnZ0JehmgDBzG0vHScCRH,45
Dark Dark Dark,Wild Goose Chase,1kRFVnxqiIEF1GWNCMqDZt,0
Cher,"Gypsys, Tramps & Thieves",2Bh4Ty1RSKOWCS2nYvhiKx,28
Vˆk,Before,3WmIl0voWg6IDHNuQkrPCR,1
David Bromberg,Mr. Bojangles,6jcrLydBhDWLkzyH0RkPTb,34
Edie Brickell & New Bohemians,Nothing,7F4z5twIWKXRFWOFxhUDSs,34
The Derek Trucks Band,Volunteered Slavery,43lqAj6cSXyqp3GE4NuDb6,25
Aaron Neville,Louisiana 1927,5ithvSoeaPDnWKngCFA2ko,30
"Bugge Wesseltoft, Sidsel Endresen",Fifty Ways To Leave Your Lover,2TAbVXL8yQ3zBkiFOB5V15,0
Del Amitri,Cry To Be Found,4Z0icT6eixO5zPL3iMjTjF,0
She Keeps Bees,Owl,0RiZinRN0RCOABxCff26IF,0
EmilÌana Torrini,Sunny Road,5dcfP0DYH5SDeizgbHZop6,50
Christine and the Queens,Nuit 17 a 52,2KbcNxwkWqOC4DSFPMJ69y,0
Laura Mvula,Sing to the Moon,3UBxD96ZzK7Lm488hFJTpj,23
Sam Amidon,Way Go Lily,7GbnlFqfvDBvdsESXWJp5r,0
Tim Buckley,Song to the Siren - Take 7,5ckwOX7SVzt9OISbGkD299,51
Moriarty,Long Live the (D)Evil,7LSQYhyOhooiBpDva8AJaC,55
Lykke Li,I Know Places,4u3aErjHkwVqqdyfNDMyJ1,49
Sara Gazarek,Blackbird - Bye Bye Blackbird,7rFObRieTgKBxD0oWcupDU,46
Kevin Morby,Harlem River,0cDQyfkR7kYIBITKccaDmN,59
Kevin Morby,If You Leave and If You Marry,1GGWEl88qhnYD1hQOblDyC,32
Kevin Morby,Wild Side (Oh the Places You'll Go),1mxXTUlRQQnjjFT9h0Dt0p,45
Kevin Morby,Reign,4mNIzRBOL1KLDmUZMBEZ8k,32
Finley Quaye,Your Love Gets Sweeter,1SfQCY234gf6C2dlyUUMn9,46
Sharon Van Etten,We Are Fine,127ECTxxxARhk7O7Nep2iS,0
Yellow Ostrich,WHALE,2pSrLIUJ30ZX84igVPT8n2,0
Yellow Ostrich,I'll Run,03Rv9l57mDYQhTDGblXoUh,0
Yellow Ostrich,Campaign,5TgoMcu8obTvWaFPeJITFJ,0
"Annie Lennox, Heff Moraes",Don't Let It Bring You Down,28MXz5RstGpOYyup7teXyd,45
James Bay,Need The Sun To Break,1WOxmQAMnyvTdTuzZhuTBo,60
Morrissey,Suedehead - 2011 Remaster,0kA5scXMiaO5Ms2GQ4pRWa,62
Roxette,Watercolours in the Rain,2ofh6kVOeLZH4VJMmtof1L,36
The Connells,'74-'75,0QxCLD4xJlE8vv0Cvrb8TO,22
Warpaint,Keep It Healthy,7h7FjEmIgsFdl9zbUfySnZ,40
Kansas,Dust in the Wind,4E0lSJ6c5unoku9UIZoJSl,57
Neko Case,Magpie To The Morning,3m0seu02tGb3JGcNmUTA9g,0
The Shins,The Past And Pending,6PG7uZBvNV3FoWsf9jhVGG,0
The Sundays,Folk Song,1uOpGeKg6ikCb9YM2Hgbpb,24
Ane Brun,Are They Saying Goodbye?,4XR5XQzSDXrZ3YnhqVHQd7,16
Jamie Cullum,All At Sea,4N3tcw3PSJP8AvGYTAqdFR,41
Gregory Alan Isakov,Living Proof,2bBSKXRsX0MDrMolVom4jy,40
Dusty Springfield,Just A Little Lovin',5g0JX65HgJ6iUplwQl3AP2,36
Chris Cornell,The Keeper,5bnLMIeEhnxFHDxuKYI34u,0
London Grammar,Wasting My Young Years,6PmAEETtVYKlFy26KKpXXZ,5
Lola Marsh,Sirens,6spxcaHJR7lSzxNMQ406Wk,0
Fleet Foxes,Mykonos,0qlMHENSEetGIrH40yv6NF,1
Linda Perhacs,Chimacum Rain,3jgAaxd9Pzq094DkfGNAl6,0
I Monster,Daydream in Blue - BBC Radio 2 Session,6Ss99CQv1UTE2bM6NmbZh1,0
Jefferson Airplane,Comin' Back to Me,0TBntp6t4oS6UXjxikO5n7,43
Amason,Went to War,3q6gvYPqqVa1RNE4D1qun0,36
Nick Drake,' Cello Song,6p6ocbEBSBOswTLG9xSToK,1
Brandi Carlile,That Year,5RtIFveFctGcvO1J9wVStV,38
Bobby Caldwell,What You Won't Do For Love,03Rjf1kADLYV5sHAh2FiJc,2
Bobby Caldwell,Down For The Third Time,5u7zh7RF4IYId8RkAnQno2,0
Lissie,Hero,0P3YB05cywZjZm3niK0BM6,0
Coldplay,Lovers in Japan,5qPGi9p8VqcizfdgWxtmLt,51
Coldplay,Up&Up,31L9yLXSj6LpCFupyMV6CR,68
The Meters,Be My Lady - Single Version; Remastered,1oWUhDA04YF8D8s7YDXVXF,24
ODESZA,Kusanagi,3i2Q3cFdFzJ39nV9sAt3Pc,54
Enya,On Your Shore,73CMWrPW9B2BYhx3OgRmhl,45
"10,000 Maniacs",Trouble Me,5nLhswlXx18vI65KkKKFgx,44
"10,000 Maniacs",Verdi Cries,5babPm1ZUOxevp7LVtk5R9,34
"10,000 Maniacs",These Are Days - MTV Unplugged Version,48wdHboeyHMI3y7sDRHQPi,36
"10,000 Maniacs",These Are Days,786h4kDeZiX5nYvOwA3wtE,52
"10,000 Maniacs",Candy Everybody Wants,32xXojNvbRTQ9qfb3mWR69,37
Sibylle Baier,William,6vMhJgRB4jTrabGd5R0xwj,31
Labi Siffre,I Got The...,2tQKA7DAqoVX8ouYgNpHHl,49
Labi Siffre,Another Year,3wz92UndPOlSzZSOL7Wvoc,7
Labi Siffre,Old Time Song,14G2fkoAz0499DZ8fN93EP,6
Labi Siffre,The Vulture,31BOHlhQkr4KwTDHwn5uFe,13
Labi Siffre,Dreamer,5JvPJZovxmCgFLQfVpyvTf,5
Labi Siffre,Sadie and the Devil,57kkHeDSvlZyxdsh5f8U1x,6
Labi Siffre,Turn on Your Love,5M88mcLN1k7gItDcaFaxLa,5
Labi Siffre,Remember My Song,1vyJRlzeuHK1YauSAwGmyo,4
Labi Siffre,Love-A-Love-A-Love-A-Love-A-Love,011IzFkQzXmOJCB39BKVjY,10
Labi Siffre,Doctor Doctor,5yIedMWjWmeooDaKLICaBd,21
Labi Siffre,Second Time Around,50QbuOWQcSyJWl7BfeP1zd,3
Labi Siffre,Supaluvva,28jDdm97Yf5YaL5Jq0M4pv,4
Labi Siffre,Staride to Nowhere,1R9zMVwsFqnKnuYZrnZob3,5
Labi Siffre,You've Done Something to My Heart,0aGTqwsuvVg5pztegpOc7j,3
Labi Siffre,Sally Came to Stay,49mJWMhvpbhhuyFR0WZYIC,4
Labi Siffre,La-De-Da-De-Da (Lost Without Your Love),38kRs9beBRJdfg1gQNCZUA,3
Ryan Adams,Kindness,020g2Wlf8zc4YAnIeA9uUO,21
Vance Joy,Mess Is Mine,7BVwi9cIzSc6tpyxsp47vJ,64
The Ink Spots,I Don't Want to Set the World on Fire,7Ca88RFeeUu4Cn52sFxobX,4
JosÈ Gonz·lez,Heartbeats,11X4Gw3T4hoktVruLgTnm1,64
Edward Sharpe & The Magnetic Zeros,Man on Fire,5GFfRpAb26A57ao6nxjIIS,47
Pedro Guerra,Contaminame - En Directo,2ArJqsyGuPirgutoAB67IS,41
"Gotye, Kimbra",Somebody That I Used To Know,3vsv6Nr4q5hYN9XEhzcdEK,3
Corizonas,Run to the River,7gXYtOv4D5wob05hBFVWTU,0
Al Green,Let's Stay Together,7kWhdmRYv8CqbWNqfojqVd,21
Matthew E. White,Take Care My Baby,6LZmvWZStxAAv2cEYtGTLJ,0
Los Delinquentes,De los matorrales,2owwnnjBb0t2uYh53oFwVg,41
Daryl Hall & John Oates,You Make My Dreams,0293bTPojlkLvyr8ojc74y,8
The Drums,Lets Go Surfing,6bCe6zDzNQtxeYLkDnUnjE,0
Foster The People,Pumped up Kicks,1G5RlnmO3GzNdKCDNSgT5W,0
Clairy Browne & The Bangin' Rackettes,Love Letter,5bwDasxZyc1Ehn8Y5Th323,0
Rodney Crowell,Oh What A Beautiful World,2Nx7Pq2O4fSZrWC0ZpMiGW,0
Nina Simone,Don't Let Me Be Misunderstood,0h5mMAuplk0obfstq0zyqt,8
Joan Armatrading,Woncha Come On Home,4Wag8RGV3SXiA3I6yisjl0,17
Sade,Hang On to Your Love - Remastered,54rn4mAECVoFxqUtrh3W9Z,53
Sade,Your Love Is King,3v4XxdXMb6aRVULAu6dWVM,0
Micatone,Handbrake,2DMIsNllcqHwdBPG0PFjJ0,0
Alice Smith,Love Endeavor,3fDMuAR3WdDvhRGg5o0Nzd,34
Jackson C. Frank,Blues Run The Game,3B3dG92iBfFEelcnYg5nB6,0
Jonathan Wilson,Cecil Taylor,0dTKg7gQzxuBRNRy0e1IVX,29
Quadron,Slippin,1CMIoi2skjKw1G0R5pYWeg,33
Rolando Alarcon,Nubes y Esperanza,16NJNJvhegXJCPzoi8ileg,18
Rolando Alarcon,No Pasaran,13KA93TRPNcuyqA60vnglT,30
Rolando Alarcon,El Gallo Rojo,0wCxlQvABX0bt0TKuUpkQl,22
Rolando Alarcon,A la Huelga,3waXQFgdiQYHsIxCuvRjiE,28
Rolando Alarcon,El Quinto Regimiento,0TTcc6kL3H80d0Om0JXyHs,27
Crosby & Nash,Lay Me Down,7Hcc3thhujex3JD881NSAj,0
Jhelisa,Friendly Pressure,1nLU4RRrOdzCv5a7uEyFkM,41
Beastie Boys,I Don't Know,7yeedABOKI0qklZ5iOtztG,0
Syl Johnson,Is It Because I'm Black,2tqd5MGF8wXhpHoOKXoF3A,44
Half Moon Run,Warmest Regards,0EvEetDrfxYNOSzCVJvAZa,2
CHAMPS,Roll Me Out,2T3tWBJOQXR9nRe58SNOUz,1
Daughter,Candles,5K2qwFxS08aEBjvsisCcQv,54
Daughter,Human,5TTRvmYwjbeDPB1FzbUfk5,42
Maja Gry,Andre Planeter,0NuYVT3binmZ6oKvk3SVOU,0
Maja Gry,Sk√∏re Mennesker,5be8jfPAqnMQDXpYI82amf,0
Vetusta Morla,Los Buenos,0DPHXN5N4uIjKk47uldmRB,0
Curtis Harding,I Need A Friend,1ColGoz4HvOCyWIXvzZWTf,30
Curtis Harding,Heaven's On The Other Side,4VaautwnWDkePRnzcDhAYY,38
Curtis Harding,Next Time,6h7oewjyzSKywtot8sHXj7,46
"Josh Conway, Lennon Kloser, Jesse Perlman, Kid Bloom",Electric U,1IslmT3q89KoGp3q4rfKNt,12
Curtis Harding,Keep On Shining,0CkAwyBtCfJUiCawKxNWjt,38
Bert Jansch,Angie,0hi8f5mjX2ITGUwchnr6oE,0
Joni Mitchell,Cactus Tree,0TUPxOcJc4R3PbWo8QwC3m,52
Iron & Wine,Naked as We Came,7be9dRbxAmRogtGDJCVhzE,3
Eefje de Visser,Er is,2i0aWKUhPBg0KEidGJuLqP,0
"Primal Scream, Denise Johnson, George Clinton, George Drakoulias, David Bianco",(I'm Gonna) Cry Myself Blind,4ZsAfDIXltivHhnf3UrTHs,30
Yo La Tengo,I'll Be Around,4I5kQyAYTvwHEIiZIP8B2j,61
Ibeyi,Faithful,1rm6f286LMRgrGTLbmTdJ2,32
Morcheeba,Part of the Process,5g0Q8KKvYmNJ0hTW1ffPsN,28
Devendra Banhart,Daniel,6ewPNRMyIV475LyLARjQjM,44
Jens Lekman,Your Arms Around Me,6yPJOers0zH2Sbmauhtz4M,0
Hindi Zahra,To the Forces,3S34pqy9wGkXXgUw6uymit,32
Hindi Zahra,The Blues,11QJy1kXu8yzmAXrKcxtU4,41
Hindi Zahra,Fascination - Remastered Version,5ae6pgSRLJPRaSpnY52zqO,26
Hindi Zahra,Set Me Free - Remastered Version,0a2WmwNxffPFzutEDwOxQy,16
"Youssou N'Dour, Neneh Cherry",7 Seconds (feat. Neneh Cherry),76D5nfZbYzZYfUZKGy73jy,58
The Supremes,You Keep Me Hangin' On - Album Version / Stereo,2sxqQn70WSbWkPZQqWGROl,2
Benny Sings,Big Brown Eyes,2SCHtK8lu0S6sOGY3AvvhQ,0
Steve Miller Band,Fly Like an Eagle,3Pzot2IXtMFbvPr6d82tct,3
Coldplay,Sparks,7D0RhFcb3CrfPuTJ0obrod,65
Miriam Makeba,Little Boy,1P0IjToN8JjKXhiURDtDBJ,6
Just Friends,Avalanche,54gZLHf4Sa624jRh1g1cAz,37
Luke Sital-Singh,Still,3n6Qqvw8jGunKZaWGLE274,31
Laura Veirs,Sun Song,3SJx3cetPC5xyt4Y8u99Sy,39
"Piers Faccini, Dawn Landes",We Come and Go,0UuRuKiT4yXe3VqeP40adl,0
Foster The People,Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,82
Bev Lee Harling,Every Little Thing She Does Is Magic,6Oyui71H2zYZG2oUNFHz7I,0
Mayer Hawthorne,The Walk,7tBZa65xUKMMan9tIMPqbi,55
"Guts, Leron Thomas",Man Funk,1QQxrrABKbx5w4LIphElwb,55
"AntÙnio Carlos Jobim, Elis Regina",√Åguas De Mar√ßo,1CFpxBiLtcnBVIbnmAJCBk,7
Bedouin Soundclash,Brutal Hearts - featuring Coeur de Pirate,0XwZ1Cc1xDjKpE1KB6PezE,33
Balthazar,Bunker,0R4l8uepOzxFoF1xWQq2nh,50
The Flamingos,I Only Have Eyes for You,2oSMcZnGARuxk10qd6AXrT,30
Morcheeba,The Sea,5ps4UKTWmq8xdzt9m8R70k,33
Bo Saris,The Addict,6ASmDSPVQ5eAPyuqvkFJsA,1
"Flight Facilities, Giselle",Crave You,01ADMjKzsqzXYN7Ddtu1cl,3
Wildbirds & Peacedrums,Peeling Off The Layers,2SGEpqGxYGkzGnhksdWwpB,10
Simple Minds,Home,3gPtakvN7lTpLJb2Jozqa1,0
Samantha Crain,For The Miner,4bwTxBCJXhjGOn7AzcArBY,2
Ruth Brown,I Don't Know,047Ip9c6dijAJfuwloV3NF,41
Ainslie Wills,Drive,5j7ErFHXjTObJsjYsiudLn,0
Little Dragon,Scribbled paper,2ZzXZqyTphhLdih9KkecrK,22
#1 Dads,Nominal,45kgKKUITCeL0iKHE6iLCa,32
Dusty Springfield,Son of a Preacher Man,7odHgoLFi3GQ90E9PeraI3,60
Sun Rai,San Francisco Street,5pjWzUc1tVcewUTdDJd6Ce,62
Cocosuma,Charlotte's On Fire,3KjKG9M1rauZZ0lwsQpKGr,14
SALES,Big Sis,0ARp9mXXpPflIwehy25kCa,60
Sigur RÛs,Ekki m√∫kk,36ZSqoEkEtH6s9FvVS9yNe,39
alt-J,3WW,1cZetVELSONBn0leqDj46m,20
Shawn Colvin,Sunny Came Home,4mOxpj82q6n3EO7HBZCelX,57
Mr Twin Sister,I Want a House,2J8xzpj3Vdt1VqMOdFPTOR,0
Zara McFarlane,Open Heart,2OgCoJGwACM1Xc1sjd8wwB,14
Ray LaMontagne,Part Two - In My Own Way,3S3siqFECq9XTgLHSGF1no,39
Erykah Badu,Orange Moon,5dlfvkyZOuBCFP1KbzRHUx,49
Peter Broderick,Colours of the Night (Satellite),25XscC2dkLH4OT570ETdWd,1
Peter Broderick,Take Me Back,2SkITPPUwd7Zwgbg7qZotw,2
Beck,Loser,4b8GTae6rqb9oPiRzVa3Gy,12
"Massive Attack, Hope Sandoval",The Spoils,7shyK83Q7gKH8DagxwdLZf,3
Vondelpark,California Analog Dream,7dlkY7A174Qig9ghY5h4Fh,0
Mutual Benefit,Advanced Falconry,7KfYLvSzNAy7iJEisQS0Ma,0
Nirvana,Something In The Way,1nFtiJxYdhtFfFtfXBv06s,56
Hole,Doll Parts,49t1GWE6ZiEoBgN92oMDdM,56
"Jim Morrison, The Doors",Ghost Song,5XTdMVT5i5qcfyTXWxhxVZ,54
Nirvana,Come As You Are,3sYWyVGfPuit80szWXhrRA,62
Pink Floyd,Wish You Were Here - 2011 Remastered Version,1wHSxWBfPr3GO31y8KGrWe,15
