artists,name,id,popularity
Yeghshe Manukyan,Where Is She,56mFl5CfpZE9RJjyLjdHEh,18
Traditional,Der makām-ı Hüseynī Sakīl-i Ağa Rıżā (Mss. D. Cantemir 89),2d0x2eGpeRBGXf2fHjTnfm,13
Traditional,Der makām-ı Muhayyer uşūleş Muhammes (Mss. D.Cantemir 285),2gxbUq6RTN2UkvlI7Cn57H,14
Traditional,Chant et Danse (2 Duduk et percussion),1z3lfdpDot64ZkojY4geRM,14
Hamid Al Shaeri,Ayonha,4ivH1TtQELnn9KEtszWfYI,43
Elias Rahbani,Dance of Maria,0f7iz1qAWSz61BdHTXbzvC,49
Sainkho Namtchylak,Naked Spirit (featuring Djivan Gasparyan),1Ohxk3MtOy9ljkJ2vwhBin,42
"Jordi Savall, Traditional",A la una Yo Nací,6X9DzkrDS7t73pz8ueVBpG,11
Djivan Gasparyan,A Cool Wind Is Blowing,0evhabxKRo28moFOrw185S,43
"L�von Minassian, Armand Amar",Echremet,6nxDFtOzNsw46Ix0zGaVLw,35
Arif Sa,İnsan Olmaya Geldim,3U4jyPLtEemmlggCGq2P9l,42
Anadolu R�zgar1,Silifkenin Yoğurdu,4hsjwTTItu4rIWPWhsOwsp,2
Anadolu R�zgar1,Türkmen Kızı,6sWSJ2ALMvh1PJZsoO3nIR,0
Anadolu R�zgar1,"Çay Benim, Çeşme Benim",1FmkJmm3sqKAhTBvoxqzwc,0
0zzet Alt1nme_e,Hele Yar Zalim Yar,6oNMNayHqq162AN9wElurc,29
Uur �n�r,Cezayir,3j2SlzyABI9M9PNj8wB7H0,6
Alsarah & The Nubatones,Habibi Taal,0Y0dnRnYmG8VhtWthghsXV,36
Alsarah & The Nubatones,3roos Elneel,0pqkRw4IIqTMgMxBdbVZkd,22
Alsarah & The Nubatones,Fugu Shams Alhurria,3XoVPyKt9rjDgCdg0EtMfo,11
"Debruit, Alsarah",Jibal alnuba جبال النوبة,4HpdcCm7stwrCMd1mQMmET,34
"Goran Bregovi, Vaska Jankovska","Ederlezi - BOF ""Le temps des gitans""",0ZopZkNa3KJ6a81jhLPOXj,29
Selda Bacan,Yuh Yuh,3pMf4vyqOIAe03rAiZzJXA,0
Voo Voo,Gdybym,437Fb7y11zNMaFTDQ8wStw,46
"Yannis Strigos, Traditional",Firewalking Dance Ι,1VEf2PqozgPRgJ7l2FHPZ8,0
"Yannis Strigos, Traditional",Firewalking Dance ΙI,2QbOHNv3zPvnxY5DcTw6uS,0
"Spyros Koukos, Traditional",Mantilatos Anastenarikos,5sZcAnQLZYBzvsqJifg93i,0
"Yannis Strigos, Traditional",Firewalking Dance ΙII,2jnVSUfNForpjEEooZ0cF0,0
"Spyros Koukos, Traditional",Sygathistos Anastenarikos from Kosti,7M4Jh4HhHpq6RA2mIe0Gxf,0
"Yannis Strigos, Traditional",Little Constantinos II,41k4z3tyjk8bNY4vYLYXZ1,0
"Spyros Koukos, Traditional",Zonaradikos Anastenarikos,6aWOdTsiB1bLswhDG3uU0Y,0
"Nikos Mattheou, Giorgos Mattheou, Petroloukas Chalkias",Fisouni (Instrumental) [Epirus],2KNAYr9XUZO2PVTHuHdaPS,1
"Nikos Mattheou, Giorgos Mattheou, Petroloukas Chalkias",Poulaki / Kontoula Lemonia (Epirus),2Tm77Wza8d7ixM9zGuIMaB,1
"Nikos Mattheou, Giorgos Mattheou, Petroloukas Chalkias",Patisa Sti Vrisi (Velvendos),4uC50s6JcV333p6QPmbF77,1
"Nikos Mattheou, Giorgos Mattheou, Petroloukas Chalkias",Berati Konitsis (Instrumental) [Epirus],2c6xtrtgCa7JU4udT6bcWg,1
"Nikos Mattheou, Giorgos Mattheou, Petroloukas Chalkias",I Kleftes (Epirus),6E3bpjy3M9rATSM3RglI2v,1
"Nikos Mattheou, Giorgos Mattheou, Petroloukas Chalkias","Zeibekiko Ikoniou (Ikonio, Asia Minor)",4KdakQlnr6kSJSn44q8c1B,0
"Vrakhimis, Mikhalis Ter�sas",Zimbèkikos (Ballo maschile / Men's Dance Recorded at Komakitis),47hIJg7CoOJYFuEmDrOZZd,1
"Ev�lthou Karalambou, Theoph�nls Mavriklos",Kartsilamades (Tre balli Karsilama - Suite / Three Karsilama Dances Recorded at Evrikhou),1zL8Kr5CVFCT4G75E98hb7,1
Stelios Bellos,Kodoula Lemonia,7IE7UxQCeOuDoKUVPsCNhP,0
"Domna Samiou, Haris Athanasiadis",Gianni Mou To Madili Sou,7xRLIIvtzBUjnlUbmk1AkQ,0
Nikos Karakostas,Gaitanaki,73Aou7xFMOgjRIJfIzdWKv,0
Giota Lidia,Mia Melahrini,2zBSMsWlPLthpJ8N5Ij5pA,0
Kyriakos Gouventas,Sousta (Dance of Rhodes),0tnkXuNbQX07gzLmwHKc0P,2
"The Gaslamp Killer, Amir Yaghmai",Nissim,2eWEwCXPsjwxrxlGc77jXE,0
Hakim,Nazra,3THolomZh4CA44bBDeQ5x5,10
Xenos,Iokasti's Dream,2QDlxBtKvWlILVv6RJsNaQ,0
